Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Interest
S01764,19,Male,2.46,1264,816,2.5,Mathematics,4,0,4,5,5,2,60100,3,5,Mid,7,No,Nursing
S01765,21,Female,2.3,1131,360,2.18,Medicine,0,7,0,8,6,0,44400,6,3,Entry,3,No,HR
S01766,19,Male,3.31,1357,347,2.72,Engineering,4,4,4,1,2,0,60100,6,3,Entry,4,No,Music
S01767,29,Male,3.36,1274,124,2.55,Law,4,7,5,7,3,5,40100,10,1,Entry,8,No,Software Development
S01768,24,Male,3.5,1503,552,3.02,Mathematics,4,5,3,3,3,1,48000,9,2,Entry,1,No,Human Rights
S01769,19,Female,3.01,1510,653,3.96,Business,0,1,5,2,6,4,29200,2,3,Entry,4,Yes,Data Science
S01770,28,Male,3.79,1106,538,2.25,Computer Science,3,6,4,5,1,5,43400,7,2,Mid,4,No,Culinary Arts
S01771,18,Female,3.87,1419,654,2.75,Computer Science,0,9,4,4,7,5,58400,1,1,Entry,3,Yes,Human Rights
S01772,26,Female,3.61,1367,864,3.86,Medicine,4,8,3,9,8,5,66400,6,1,Mid,2,No,AI
S01773,18,Female,3.27,1342,907,3.75,Business,1,6,4,1,7,1,56800,9,4,Mid,8,No,Data Science
S01774,25,Male,2.61,1220,422,2.79,Law,1,4,3,3,4,2,70600,8,3,Mid,6,No,Biomedical Engineering
S01775,19,Other,3.97,992,336,3.4,Mathematics,2,3,2,3,7,5,28700,6,5,Entry,2,No,Data Science
S01776,29,Female,2.55,1307,503,2.18,Medicine,3,7,5,4,1,3,57900,6,5,Entry,8,No,Data Science
S01777,25,Female,2.41,1057,57,3.43,Law,2,5,2,7,8,0,36800,6,1,Entry,8,No,Environmental Science
S01778,20,Male,2.88,998,662,3.95,Law,2,4,4,5,10,3,56300,8,5,Entry,7,Yes,Nursing
S01779,23,Female,2.11,1124,879,3.07,Engineering,1,6,2,10,10,1,37800,2,5,Mid,8,No,Environmental Science
S01780,20,Male,3.96,1340,912,3.0,Arts,0,2,4,6,3,5,41500,9,5,Mid,9,No,Medicine
S01781,24,Male,3.18,1484,717,2.37,Mathematics,2,8,2,3,9,1,62800,10,4,Entry,3,Yes,Cybersecurity
S01782,27,Male,3.11,1300,76,3.27,Law,2,3,4,5,1,0,53700,8,4,Mid,2,No,Creative Writing
S01783,26,Female,3.31,1470,466,3.18,Computer Science,3,3,1,2,6,5,37500,2,1,Entry,7,No,HR
S01784,19,Male,2.99,963,285,3.3,Law,1,7,5,4,1,1,27400,8,5,Entry,2,No,Culinary Arts
S01785,29,Male,2.06,1459,722,2.05,Medicine,0,5,0,3,8,3,36800,1,1,Mid,3,No,Corporate Law
S01786,29,Female,3.22,1178,386,3.1,Mathematics,3,0,5,3,3,1,48900,6,1,Mid,6,No,Biomedical Engineering
S01787,22,Female,3.43,1569,950,3.19,Law,0,1,2,4,4,3,31800,6,1,Entry,9,No,Film
S01788,23,Male,2.83,1418,770,2.42,Mathematics,0,8,3,8,6,5,53700,9,4,Mid,9,No,Nursing
S01789,21,Female,3.51,1147,259,2.42,Computer Science,2,5,0,8,4,2,33500,9,4,Mid,10,No,Data Science
S01790,21,Male,2.45,1267,477,2.55,Computer Science,3,6,4,1,8,5,47100,5,3,Entry,2,No,Entrepreneurship
S01791,21,Male,2.44,1517,696,3.42,Medicine,2,8,0,5,9,4,54900,1,5,Senior,1,No,Psychology
S01792,19,Male,2.32,997,840,3.21,Computer Science,4,2,3,2,5,0,42700,1,2,Entry,6,No,Entrepreneurship
S01793,21,Female,2.74,1167,11,3.69,Business,0,4,3,10,1,1,65900,7,4,Entry,7,Yes,Physics
S01794,28,Male,3.69,959,972,2.59,Business,3,4,5,6,8,5,55500,4,2,Mid,8,No,Fashion Design
S01795,18,Male,3.66,1399,672,3.82,Arts,1,9,4,3,2,0,36100,9,5,Senior,4,No,Nursing
S01796,29,Male,2.77,1207,260,3.49,Mathematics,2,6,5,10,6,1,33000,3,5,Entry,7,No,Physics
S01797,23,Female,3.18,1392,393,2.79,Business,4,1,2,10,6,2,73300,6,4,Mid,9,No,AI
S01798,18,Male,3.44,1310,600,2.19,Medicine,4,3,2,9,7,3,66500,9,2,Entry,1,No,HR
S01799,27,Male,2.48,1039,369,2.51,Law,4,3,1,9,9,0,44700,4,1,Entry,3,No,Environmental Science
S01800,23,Male,2.34,1227,184,3.91,Business,2,7,5,8,1,2,54300,5,1,Entry,5,Yes,Medicine
S01801,18,Male,3.94,1363,16,2.62,Arts,1,9,3,2,10,2,45700,5,4,Senior,7,No,Cybersecurity
S01802,23,Female,3.24,1536,977,2.66,Mathematics,3,2,1,2,8,4,59800,5,2,Entry,5,No,Cybersecurity
S01803,27,Female,3.96,1062,756,2.38,Engineering,0,1,3,2,5,2,52500,2,4,Entry,1,No,Software Development
S01804,25,Male,2.68,959,506,3.61,Engineering,1,8,1,5,6,4,25000,2,1,Entry,1,No,Cybersecurity
S01805,28,Male,3.41,930,86,2.55,Medicine,2,3,5,10,8,2,67100,1,5,Entry,1,No,Medicine
S01806,19,Male,2.45,1232,711,2.66,Arts,3,8,2,9,8,3,70300,1,4,Entry,8,Yes,Cybersecurity
S01807,19,Male,2.52,975,10,2.83,Business,0,5,3,7,7,2,42900,4,1,Entry,7,No,Entrepreneurship
S01808,29,Male,3.02,1216,477,2.87,Arts,3,0,5,7,7,5,54700,3,5,Executive,3,No,Cybersecurity
S01809,21,Female,2.64,1316,164,2.82,Computer Science,0,2,5,3,1,3,66300,4,4,Mid,4,No,Nursing
S01810,28,Other,2.34,1089,24,3.01,Arts,0,6,2,3,8,1,101000,6,4,Entry,8,No,Finance
S01811,20,Other,2.53,1388,576,3.63,Business,4,8,0,10,3,2,57900,1,1,Entry,7,Yes,Cybersecurity
S01812,21,Female,2.07,1214,312,3.64,Medicine,2,7,2,3,5,2,55200,8,1,Entry,7,No,Data Science
S01813,29,Female,3.41,1195,238,3.6,Computer Science,1,4,3,1,4,1,62900,8,5,Entry,6,No,Robotics
S01814,24,Female,2.98,1400,462,2.2,Arts,4,7,0,8,10,4,64400,7,3,Senior,9,No,Entrepreneurship
S01815,28,Male,2.19,1076,462,3.6,Engineering,4,1,1,2,3,3,58000,4,5,Senior,6,No,Data Science
S01816,18,Female,2.34,1114,857,2.24,Business,3,2,4,7,10,1,30700,8,4,Entry,1,No,Software Development
S01817,23,Male,2.21,1552,238,2.25,Medicine,0,7,3,9,5,1,52700,9,4,Mid,5,No,Entrepreneurship
S01818,20,Female,3.23,1496,22,3.9,Law,0,8,4,2,3,5,54400,5,4,Mid,8,No,Data Science
S01819,28,Female,2.19,1593,180,3.64,Business,3,9,4,1,9,0,28000,6,1,Entry,6,No,Entrepreneurship
S01820,27,Male,3.51,1231,818,3.1,Arts,2,7,0,5,9,1,59500,10,4,Entry,5,No,Cybersecurity
S01821,24,Male,2.04,1027,559,3.75,Mathematics,0,3,1,10,6,4,33100,8,4,Entry,9,No,Film
S01822,27,Female,2.5,1168,791,3.98,Medicine,4,5,2,5,3,4,69800,5,5,Entry,7,No,Film
S01823,19,Male,3.78,1450,736,3.22,Engineering,4,4,0,1,5,4,38000,4,1,Entry,7,No,AI
S01824,19,Female,3.44,1434,730,3.23,Computer Science,0,3,1,9,8,3,64200,8,5,Senior,1,Yes,Film
S01825,21,Female,2.15,1265,499,3.51,Arts,0,8,2,3,9,3,39700,3,3,Mid,2,Yes,AI
S01826,18,Female,3.64,1518,475,2.46,Medicine,2,9,2,2,3,2,68900,6,5,Entry,10,No,AI
S01827,20,Female,2.99,1247,749,2.33,Computer Science,0,2,1,7,5,1,70800,9,5,Entry,5,No,Software Development
S01828,26,Male,3.69,1041,716,3.52,Mathematics,2,0,2,5,2,5,58500,6,3,Entry,3,No,Graphic Design
S01829,24,Male,3.2,1044,339,2.69,Medicine,4,6,3,4,2,4,40600,9,5,Mid,8,No,Data Science
S01830,24,Female,3.36,1144,531,2.27,Law,2,9,3,4,2,1,56300,8,4,Senior,4,No,Entrepreneurship
S01831,28,Female,3.99,1341,692,2.63,Arts,0,7,0,9,6,2,39100,9,4,Mid,7,Yes,Medicine
S01832,21,Female,2.46,1189,162,2.72,Medicine,1,2,2,9,3,2,32900,10,2,Senior,5,No,Software Development
S01833,19,Male,3.25,1590,992,3.93,Engineering,0,2,2,1,10,4,42300,9,1,Entry,6,Yes,Marketing
S01834,21,Male,2.92,1011,797,3.4,Mathematics,1,5,1,10,5,1,49200,8,4,Senior,7,No,Cybersecurity
S01835,23,Other,2.08,1113,61,3.06,Medicine,4,1,3,7,8,2,40500,9,1,Entry,8,No,Robotics
S01836,28,Male,2.03,1549,85,3.94,Arts,3,5,4,8,5,0,46000,7,5,Entry,3,No,Biology
S01837,28,Female,2.24,1099,547,3.81,Medicine,4,4,0,5,2,3,41600,7,2,Entry,3,No,Criminal Law
S01838,20,Male,3.3,1304,490,3.02,Computer Science,4,6,5,7,6,1,50200,4,4,Entry,2,No,Physics
S01839,18,Female,3.13,1320,5,3.81,Computer Science,4,8,3,8,2,4,46600,1,5,Entry,6,No,Finance
S01840,29,Female,3.11,906,76,2.81,Mathematics,2,8,1,8,8,2,27200,7,2,Mid,2,No,Music
S01841,25,Female,2.06,1424,253,2.46,Law,4,0,0,9,2,2,49400,8,5,Mid,1,No,Data Science
S01842,29,Male,2.94,1491,7,2.47,Business,3,6,4,5,7,2,38000,9,1,Entry,1,No,Psychology
S01843,22,Female,3.85,1185,681,3.32,Mathematics,0,2,5,2,4,3,36400,1,5,Entry,9,No,Finance
S01844,22,Female,2.8,1570,642,3.0,Law,1,3,0,6,4,1,36300,9,5,Mid,1,No,AI
S01845,28,Male,3.25,1288,473,3.32,Mathematics,4,1,3,1,8,2,52600,7,5,Entry,7,No,Medicine
S01846,21,Female,3.56,1315,138,3.37,Business,1,0,4,10,4,5,56000,7,2,Mid,5,No,Robotics
S01847,23,Female,3.57,1049,358,2.04,Engineering,4,9,5,6,8,3,51900,3,5,Entry,6,No,Physics
S01848,20,Female,3.04,1327,812,2.11,Computer Science,2,2,1,3,9,0,60900,1,2,Senior,10,Yes,Nursing
S01849,26,Female,3.72,1192,838,3.07,Business,1,9,0,3,8,1,50000,7,2,Entry,9,No,Medicine
S01850,22,Male,2.78,1233,603,2.38,Medicine,4,8,3,7,4,4,52000,10,3,Entry,3,No,Data Science
S01851,20,Male,3.78,1171,163,3.27,Engineering,4,0,1,4,5,1,37200,8,5,Mid,6,No,Medicine
S01852,28,Male,2.48,942,318,3.1,Arts,3,2,4,5,6,2,57400,6,4,Mid,7,No,Robotics
S01853,18,Female,2.56,1367,458,3.17,Business,3,4,0,6,9,4,47800,7,2,Entry,2,No,Medicine
S01854,27,Female,2.11,1218,253,2.6,Mathematics,3,2,2,10,5,5,59400,9,5,Senior,6,Yes,Psychology
S01855,29,Female,3.59,1391,201,3.28,Law,2,3,3,6,2,1,48600,8,4,Entry,6,No,Film
S01856,23,Male,2.83,1426,532,3.66,Business,1,3,3,2,7,4,50000,5,1,Entry,5,No,Psychology
S01857,19,Male,2.46,1071,741,4.0,Law,2,0,2,3,6,1,38200,4,4,Mid,7,No,Software Development
S01858,20,Female,2.46,1548,675,3.68,Mathematics,0,5,1,1,3,5,47600,4,2,Entry,9,Yes,AI
S01859,18,Male,3.8,1220,165,3.11,Mathematics,4,6,3,3,8,0,80500,4,2,Executive,7,Yes,AI
S01860,26,Male,3.67,943,232,2.39,Law,4,6,1,8,3,0,25000,2,2,Entry,2,No,Cybersecurity
S01861,25,Female,3.11,1431,328,3.36,Computer Science,4,5,4,4,10,0,43200,10,3,Mid,4,No,Medicine
S01862,29,Male,3.23,1530,238,3.88,Engineering,3,6,2,2,4,1,61700,10,4,Entry,1,Yes,Corporate Law
S01863,19,Male,2.95,1353,120,2.42,Law,4,2,1,4,9,4,39300,7,5,Entry,2,Yes,Software Development
S01864,29,Male,2.78,982,950,2.51,Computer Science,3,4,4,7,4,0,51700,8,5,Mid,9,Yes,Robotics
S01865,28,Male,3.83,1442,863,2.3,Computer Science,0,6,0,9,2,3,48500,7,2,Entry,7,No,Biomedical Engineering
S01866,25,Other,2.25,1221,895,3.47,Law,2,9,3,5,9,3,62800,10,4,Mid,8,No,Marketing
S01867,29,Male,2.84,1133,881,2.81,Engineering,2,4,2,5,10,0,46300,8,1,Entry,8,No,Biomedical Engineering
S01868,26,Male,2.69,1439,619,2.13,Medicine,2,9,0,5,8,0,25300,9,4,Entry,2,No,Marketing
S01869,18,Male,3.0,1151,250,3.75,Mathematics,3,1,0,10,4,2,75300,8,5,Entry,5,No,Physics
S01870,22,Female,2.92,1348,336,3.12,Business,1,5,0,9,6,3,48100,5,2,Senior,1,No,AI
S01871,25,Male,3.04,1138,284,2.66,Computer Science,1,6,1,7,6,3,52400,4,4,Mid,9,No,Marketing
S01872,28,Female,2.28,1389,198,2.69,Business,0,1,3,3,2,0,43200,5,3,Entry,5,No,Cybersecurity
S01873,19,Male,3.03,1363,416,2.58,Engineering,1,9,2,2,9,5,52500,1,2,Mid,1,Yes,Biomedical Engineering
S01874,21,Male,2.48,1213,732,2.91,Medicine,0,7,5,9,6,2,64700,5,3,Mid,7,Yes,Software Development
S01875,24,Male,2.37,1074,395,2.67,Arts,4,4,5,3,5,4,47800,6,2,Mid,9,Yes,Cybersecurity
S01876,20,Female,2.13,1079,938,3.1,Mathematics,2,7,3,8,2,2,38300,9,5,Entry,1,No,Software Development
S01877,29,Female,3.53,1284,151,3.55,Mathematics,3,2,3,4,10,2,30400,9,1,Mid,1,No,Data Science
S01878,22,Male,2.85,1194,798,3.35,Medicine,0,1,3,5,1,3,67600,10,4,Entry,1,No,Corporate Law
S01879,25,Female,3.25,1114,265,2.59,Engineering,3,6,4,8,7,0,43400,3,4,Entry,7,No,Data Science
S01880,29,Female,3.46,974,220,3.06,Medicine,3,4,4,5,4,0,58300,8,2,Senior,10,No,Finance
S01881,27,Male,3.36,1243,216,3.68,Mathematics,2,4,4,10,7,0,60400,8,1,Mid,3,No,Criminal Law
S01882,20,Female,2.94,1041,315,2.14,Arts,4,7,4,2,5,2,46600,9,1,Mid,9,No,Graphic Design
S01883,21,Male,2.78,1098,668,2.16,Computer Science,4,8,3,6,1,2,48800,1,5,Entry,9,No,Entrepreneurship
S01884,26,Female,2.75,1070,216,3.11,Medicine,1,7,3,7,5,5,50200,5,3,Mid,7,No,Data Science
S01885,24,Female,3.28,1305,335,3.28,Law,4,9,5,1,4,1,62100,5,4,Entry,3,No,Robotics
S01886,18,Female,2.99,1127,359,2.42,Law,2,1,2,10,1,4,37800,7,2,Mid,10,No,Cybersecurity
S01887,29,Female,3.7,1310,626,3.49,Engineering,3,9,5,9,10,1,47000,8,1,Entry,8,No,Data Science
S01888,21,Male,3.75,1590,161,3.29,Mathematics,0,6,5,6,2,5,54400,7,4,Entry,6,Yes,Finance
S01889,21,Female,2.34,961,815,3.85,Mathematics,0,4,2,4,9,4,54700,6,4,Senior,4,No,Human Rights
S01890,26,Male,2.27,1226,610,2.34,Medicine,4,6,2,2,1,1,59300,4,4,Entry,8,No,Data Science
S01891,23,Male,3.26,1032,511,3.5,Arts,1,2,5,9,10,1,30100,9,1,Mid,3,No,Nursing
S01892,26,Female,2.6,1483,918,2.17,Engineering,0,3,5,6,4,1,45100,2,5,Entry,1,Yes,Cybersecurity
S01893,29,Female,2.04,1489,157,3.13,Medicine,1,6,5,9,8,1,56100,6,4,Mid,4,Yes,Marketing
S01894,23,Female,3.78,1088,162,3.1,Engineering,0,1,2,2,5,2,30500,10,1,Entry,9,No,Marketing
S01895,23,Male,2.45,1255,42,2.78,Law,1,1,2,5,10,4,76300,6,1,Mid,7,Yes,Film
S01896,22,Female,3.86,970,180,3.69,Arts,1,0,4,6,7,5,26800,4,2,Entry,1,No,Music
S01897,22,Female,3.43,1162,303,2.01,Computer Science,3,0,3,5,2,1,33000,3,5,Senior,1,No,Cybersecurity
S01898,19,Male,3.53,1205,330,3.04,Arts,2,0,2,6,4,1,39300,3,5,Entry,1,No,Psychology
S01899,25,Male,2.4,1457,563,2.43,Computer Science,0,5,1,3,4,5,37600,2,5,Entry,6,No,AI
S01900,25,Male,2.47,1123,764,3.49,Mathematics,4,4,2,9,1,0,57500,3,1,Mid,10,No,Biomedical Engineering
S01901,28,Male,3.04,1227,429,2.09,Business,2,9,2,2,8,2,51300,4,1,Entry,10,No,Data Science
S01902,18,Other,2.34,1487,350,3.66,Law,3,7,3,2,3,3,36700,10,5,Senior,9,No,AI
S01903,25,Female,2.61,973,120,3.68,Mathematics,3,4,5,5,4,0,81100,4,1,Entry,3,No,Robotics
S01904,22,Female,2.64,1410,75,3.67,Law,3,0,4,10,2,5,61300,10,5,Entry,3,No,Cybersecurity
S01905,19,Other,2.32,1041,674,2.31,Law,4,7,0,3,10,3,53900,7,2,Entry,7,No,Physics
S01906,19,Male,2.41,1484,661,3.26,Arts,0,5,5,2,5,1,60800,4,3,Senior,6,No,Finance
S01907,23,Female,3.58,1001,123,2.03,Computer Science,0,7,5,6,5,4,56000,9,3,Mid,9,No,Creative Writing
S01908,28,Male,2.33,1505,653,3.7,Business,1,1,3,6,3,3,52900,8,3,Mid,3,No,Entrepreneurship
S01909,26,Female,2.06,1480,182,3.45,Business,1,9,4,7,8,3,57600,1,3,Mid,7,No,Finance
S01910,18,Male,3.26,964,921,3.06,Business,1,7,1,4,1,3,49400,10,2,Senior,7,No,Marketing
S01911,29,Female,3.95,1092,890,3.46,Mathematics,4,5,0,8,2,4,60100,1,1,Senior,9,Yes,HR
S01912,23,Male,2.66,961,789,2.19,Engineering,2,0,4,3,1,0,51200,6,2,Senior,6,No,Graphic Design
S01913,26,Male,2.24,1431,257,3.06,Arts,0,0,5,10,6,2,45800,4,4,Entry,9,No,Medicine
S01914,25,Female,3.14,1140,954,2.58,Arts,1,9,4,1,4,4,74500,10,1,Entry,6,No,AI
S01915,28,Male,3.81,1309,837,3.95,Mathematics,4,4,3,5,10,0,51300,6,5,Entry,2,No,Environmental Science
S01916,23,Female,3.57,1199,757,3.71,Law,4,6,4,6,1,1,46300,9,4,Senior,6,Yes,Creative Writing
S01917,20,Male,3.25,1094,598,3.47,Arts,1,3,2,3,7,0,37100,10,4,Senior,5,No,Psychology
S01918,25,Female,2.63,1353,583,3.87,Arts,3,9,4,2,9,3,35000,5,2,Mid,6,No,Software Development
S01919,26,Male,3.08,1473,269,2.69,Engineering,3,4,0,3,5,0,50700,8,4,Entry,9,No,Music
S01920,18,Male,2.18,1518,493,3.8,Arts,3,9,4,3,7,0,44600,2,2,Entry,6,No,Software Development
S01921,29,Male,3.36,1536,180,2.65,Computer Science,1,2,1,7,4,1,38900,8,4,Mid,5,No,Cybersecurity
S01922,26,Male,3.45,1200,791,3.47,Mathematics,4,1,2,1,4,1,69400,8,2,Entry,5,No,Psychology
S01923,23,Male,3.93,1355,149,3.47,Business,4,1,0,4,4,0,65600,2,1,Mid,3,No,Software Development
S01924,23,Male,2.52,1101,518,2.04,Engineering,0,4,0,3,5,4,35100,7,4,Mid,5,No,Marketing
S01925,29,Male,2.04,1573,148,2.72,Engineering,3,3,5,10,8,1,44800,8,2,Entry,5,No,AI
S01926,21,Male,3.09,1201,844,2.04,Law,1,1,3,7,4,3,25700,7,3,Senior,10,Yes,AI
S01927,18,Female,3.41,1523,680,3.99,Arts,0,4,3,1,7,4,42600,6,3,Entry,3,No,Software Development
S01928,27,Female,3.58,1236,9,2.24,Business,4,9,2,8,9,5,39800,3,4,Senior,7,No,Nursing
S01929,25,Male,2.39,931,178,3.09,Mathematics,0,8,0,10,6,0,47600,3,2,Mid,8,Yes,Marketing
S01930,19,Female,2.52,997,796,3.58,Computer Science,3,7,5,7,4,5,36700,8,1,Entry,7,No,Marketing
S01931,29,Female,3.03,1090,395,2.4,Mathematics,2,8,1,8,5,3,25000,4,4,Senior,2,No,Film
S01932,18,Male,2.66,1440,628,2.97,Business,3,8,4,8,8,3,41700,10,1,Mid,7,No,Cybersecurity
S01933,19,Female,3.72,947,608,3.21,Mathematics,3,7,4,9,4,4,68900,8,2,Senior,1,No,Data Science
S01934,18,Male,2.95,1149,331,2.32,Medicine,1,8,4,1,4,0,40500,10,3,Mid,3,No,Biomedical Engineering
S01935,18,Female,3.6,1125,856,3.56,Business,2,3,3,9,7,3,79100,6,2,Mid,10,Yes,Entrepreneurship
S01936,26,Male,3.16,1171,56,2.6,Computer Science,2,7,0,1,6,5,37400,3,1,Senior,4,Yes,Entrepreneurship
S01937,18,Female,3.55,1564,207,2.42,Computer Science,2,1,0,3,1,5,51200,10,3,Entry,6,No,Entrepreneurship
S01938,21,Female,2.67,1384,105,3.12,Computer Science,4,8,1,7,9,1,54800,2,4,Entry,9,Yes,Entrepreneurship
S01939,27,Male,3.66,1227,547,2.82,Engineering,0,8,3,8,5,1,34400,1,3,Entry,9,No,Cybersecurity
S01940,23,Male,2.55,1079,721,3.84,Mathematics,4,2,1,5,10,4,25200,4,4,Senior,6,No,AI
S01941,24,Other,3.09,1564,793,3.76,Engineering,2,5,0,1,2,1,66300,8,4,Mid,9,No,Biomedical Engineering
S01942,19,Male,2.43,922,881,2.97,Medicine,1,6,4,3,5,2,66400,4,3,Entry,6,Yes,Biomedical Engineering
S01943,23,Female,2.95,1505,355,2.72,Business,3,2,3,7,8,0,70900,8,3,Entry,7,No,Cybersecurity
S01944,24,Female,2.64,1269,659,2.65,Arts,3,4,3,2,6,3,37700,8,1,Entry,6,No,Marketing
S01945,27,Female,2.53,1144,489,2.54,Law,4,0,3,2,8,3,55500,1,3,Senior,3,No,Robotics
S01946,27,Female,3.93,1059,799,3.09,Medicine,4,2,5,9,5,4,50600,6,5,Senior,1,Yes,Graphic Design
S01947,19,Female,2.32,1272,593,3.61,Mathematics,1,7,5,6,4,4,48500,10,3,Senior,4,No,Psychology
S01948,19,Female,3.57,1184,503,2.62,Arts,3,2,4,4,10,3,44200,8,1,Mid,1,No,Music
S01949,27,Male,3.97,1420,50,2.38,Mathematics,4,7,5,10,3,1,61600,8,5,Entry,10,Yes,AI
S01950,24,Male,2.04,1349,87,2.95,Arts,0,8,3,9,2,4,89400,1,5,Mid,1,No,Biology
S01951,29,Male,3.4,1596,703,2.14,Medicine,4,5,5,7,9,2,54200,8,2,Mid,5,No,Biomedical Engineering
S01952,18,Other,2.51,1546,303,3.4,Business,4,6,5,7,1,4,52700,9,5,Mid,8,No,AI
S01953,25,Female,2.08,1521,1,3.04,Law,2,5,2,8,10,1,40200,6,4,Entry,1,No,Robotics
S01954,28,Male,2.81,1480,381,2.99,Arts,0,7,3,3,2,0,60100,7,1,Entry,5,Yes,Cybersecurity
S01955,20,Female,3.87,1035,954,2.6,Engineering,0,6,5,2,6,2,25000,6,2,Entry,8,No,AI
S01956,28,Female,2.02,995,650,3.81,Engineering,1,9,4,1,6,4,45000,5,3,Senior,3,No,Corporate Law
S01957,23,Male,3.18,1018,648,2.18,Medicine,2,0,5,2,1,0,55500,1,5,Entry,6,Yes,Medicine
S01958,26,Female,3.0,1273,362,3.74,Law,0,2,5,3,8,0,53700,2,2,Mid,7,No,Entrepreneurship
S01959,23,Male,3.75,1173,381,2.75,Law,2,2,3,5,4,5,48600,10,4,Entry,10,Yes,Medicine
S01960,26,Female,2.17,1076,666,3.76,Mathematics,2,2,5,8,7,3,25000,2,2,Entry,8,No,Entrepreneurship
S01961,24,Male,3.36,1176,162,3.46,Arts,3,3,2,3,10,1,72400,9,4,Senior,3,No,Nursing
S01962,26,Female,3.36,1037,19,2.21,Medicine,0,0,2,7,9,3,53400,6,2,Entry,1,No,Entrepreneurship
S01963,19,Female,3.34,1031,974,3.66,Law,3,1,5,5,2,5,49700,3,2,Entry,10,No,Nursing
S01964,29,Male,3.88,943,840,3.36,Law,4,4,3,5,7,1,68900,3,3,Entry,8,No,Psychology
S01965,25,Other,3.65,1022,243,2.06,Engineering,4,5,0,8,1,5,68100,10,3,Mid,4,No,Criminal Law
S01966,25,Female,2.08,1035,129,2.27,Medicine,3,8,0,10,3,0,46800,10,3,Mid,2,No,HR
S01967,19,Male,2.94,1266,176,3.27,Arts,4,1,1,5,4,4,46100,2,2,Entry,1,No,Data Science
S01968,29,Male,2.8,1272,409,3.33,Arts,3,8,2,10,3,1,57100,7,5,Mid,6,No,Culinary Arts
S01969,21,Female,2.62,1025,792,3.49,Engineering,1,6,0,7,8,1,68500,1,2,Senior,1,No,Cybersecurity
S01970,28,Male,2.9,1338,943,3.44,Mathematics,2,8,1,10,7,0,64800,1,3,Entry,6,No,HR
S01971,24,Male,2.77,1475,84,3.32,Computer Science,1,3,0,8,3,2,35500,10,2,Mid,8,No,Criminal Law
S01972,28,Male,2.86,950,376,3.53,Computer Science,0,6,3,8,7,0,33700,3,5,Mid,3,Yes,AI
S01973,21,Male,3.96,1036,222,3.15,Law,1,0,5,3,2,5,37000,1,4,Entry,6,No,Marketing
S01974,21,Female,2.18,1057,325,2.52,Business,1,7,2,4,3,0,58200,3,1,Mid,6,No,Data Science
S01975,23,Male,3.84,955,451,3.82,Engineering,4,6,0,8,7,1,44200,9,3,Entry,5,No,Data Science
S01976,27,Male,2.96,1492,416,2.04,Business,3,6,3,5,10,0,57500,7,2,Senior,3,No,Biology
S01977,23,Male,3.25,1327,657,2.73,Law,0,1,1,1,5,3,30500,9,5,Entry,6,Yes,AI
S01978,27,Male,3.66,1342,445,3.46,Mathematics,4,9,3,7,9,0,37600,7,3,Mid,1,Yes,AI
S01979,20,Female,2.72,1225,618,2.85,Engineering,0,8,1,3,8,4,57400,9,3,Entry,4,Yes,Software Development
S01980,26,Male,2.86,1539,325,2.05,Arts,2,7,0,2,6,0,26800,3,4,Senior,8,No,Psychology
S01981,29,Other,2.82,1537,523,2.13,Mathematics,3,0,5,10,4,0,76700,7,1,Entry,6,Yes,Culinary Arts
S01982,27,Female,2.75,979,166,3.3,Engineering,4,0,4,5,3,4,66700,6,2,Senior,4,No,Physics
S01983,28,Male,3.85,1373,708,3.93,Medicine,1,4,5,1,6,2,70800,2,2,Senior,6,Yes,Entrepreneurship
S01984,19,Female,3.66,1276,743,3.1,Business,2,1,3,9,9,2,61500,6,3,Entry,1,No,Software Development
S01985,23,Male,2.22,1232,659,3.01,Engineering,1,0,4,10,5,2,25000,3,5,Senior,3,No,Software Development
S01986,29,Female,2.22,1074,871,2.64,Business,0,9,2,5,7,3,66900,2,3,Mid,7,No,Criminal Law
S01987,24,Other,2.86,1556,238,2.51,Mathematics,2,7,4,6,7,4,60900,5,4,Entry,1,No,Medicine
S01988,29,Male,2.2,1340,983,2.04,Law,4,3,5,7,7,3,45000,5,1,Entry,2,No,Marketing
S01989,26,Male,3.24,1025,913,2.55,Engineering,1,1,2,9,9,3,43200,2,4,Senior,3,No,Graphic Design
S01990,20,Female,2.29,1593,13,2.9,Computer Science,1,4,0,5,2,5,61700,3,5,Entry,4,No,Finance
S01991,27,Male,3.04,1118,731,2.4,Business,0,5,0,4,8,3,26200,8,2,Entry,6,No,Human Rights
S01992,20,Male,2.01,1177,257,2.17,Arts,0,7,3,3,2,4,63800,5,5,Senior,9,No,Data Science
S01993,24,Male,2.63,1384,514,3.44,Arts,3,6,4,5,1,1,40300,8,4,Senior,1,No,Criminal Law
S01994,21,Male,3.35,1494,210,3.79,Engineering,3,6,2,10,10,1,52500,10,2,Entry,4,No,Graphic Design
S01995,25,Female,2.97,1040,484,3.87,Arts,0,0,2,10,6,2,53000,4,1,Entry,4,Yes,HR
